Station Name,Measurement Timestamp,Air Temperature,Wet Bulb Temperature,Humidity,Rain Intensity,Interval Rain,Total Rain,Precipitation Type,Wind Direction,Wind Speed,Maximum Wind Speed,Barometric Pressure,Solar Radiation,Heading,Battery Life,Measurement Timestamp Label,Measurement ID
63rd Street Weather Station,08/25/2015 12:00:00 AM,17.8,12.2,52.0,0.0,0.0,555.3,0.0,336.0,2.1,4.2,992.7,2.0,354.0,11.9,08/25/2015 12:00 AM,63rdStreetWeatherStation201508252400
Oak Street Weather Station,08/25/2015 12:00:00 AM,18.0,12.1,50.0,0.0,0.0,285.2,0.0,345.0,2.2,3.9,993.1,1.0,0.0,12.1,08/25/2015 12:00 AM,OakStreetWeatherStation201508252400
Foster Weather Station,08/25/2015 12:00:00 AM,16.89,,48.0,,0.0,,,293.0,3.9,4.6,992.2,0.0,,15.1,08/25/2015 12:00 AM,FosterWeatherStation201508252400
63rd Street Weather Station,08/25/2015 01:00:00 AM,17.5,12.1,53.0,0.0,0.0,555.3,0.0,317.0,1.0,2.3,992.5,2.0,354.0,11.9,08/25/2015 1:00 AM,63rdStreetWeatherStation201508250100
Oak Street Weather Station,08/25/2015 01:00:00 AM,17.6,11.9,51.0,0.0,0.0,285.2,0.0,343.0,1.3,2.5,992.9,1.0,0.0,12.1,08/25/2015 1:00 AM,OakStreetWeatherStation201508250100
Foster Weather Station,08/25/2015 01:00:00 AM,16.56,,50.0,,0.0,,,317.0,2.8,4.3,992.2,0.0,,15.1,08/25/2015 1:00 AM,FosterWeatherStation201508250100
63rd Street Weather Station,08/25/2015 03:00:00 AM,17.3,12.2,56.0,0.0,0.0,555.3,0.0,325.0,3.0,4.7,992.1,2.0,355.0,11.9,08/25/2015 3:00 AM,63rdStreetWeatherStation201508250300
Oak Street Weather Station,08/25/2015 03:00:00 AM,17.5,12.1,53.0,0.0,0.0,285.2,0.0,347.0,1.4,2.5,992.3,2.0,0.0,12.0,08/25/2015 3:00 AM,OakStreetWeatherStation201508250300
Foster Weather Station,08/25/2015 03:00:00 AM,16.39,,53.0,,0.0,,,336.0,3.4,3.7,991.5,0.0,,15.1,08/25/2015 3:00 AM,FosterWeatherStation201508250300
63rd Street Weather Station,08/25/2015 10:00:00 PM,17.7,15.2,78.0,0.0,0.0,555.3,0.0,65.0,2.0,2.7,995.7,2.0,354.0,11.9,08/25/2015 10:00 PM,63rdStreetWeatherStation201508252200
Oak Street Weather Station,08/25/2015 10:00:00 PM,17.2,14.5,75.0,0.0,0.0,285.2,0.0,0.0,0.0,0.4,996.3,2.0,0.0,12.1,08/25/2015 10:00 PM,OakStreetWeatherStation201508252200
Foster Weather Station,08/25/2015 10:00:00 PM,15.56,,77.0,,0.0,,,335.0,0.9,1.0,995.6,0.0,,15.1,08/25/2015 10:00 PM,FosterWeatherStation201508252200
63rd Street Weather Station,08/26/2015 12:00:00 AM,17.5,15.1,78.0,0.0,0.0,555.3,0.0,9.0,1.3,2.0,995.9,2.0,354.0,11.9,08/26/2015 12:00 AM,63rdStreetWeatherStation201508262400
Oak Street Weather Station,08/26/2015 12:00:00 AM,17.0,14.2,75.0,0.0,0.0,285.2,0.0,0.0,0.0,0.4,996.3,2.0,0.0,12.0,08/26/2015 12:00 AM,OakStreetWeatherStation201508262400
Foster Weather Station,08/26/2015 12:00:00 AM,16.06,,71.0,,0.0,,,341.0,0.8,1.0,995.6,1.0,,15.1,08/26/2015 12:00 AM,FosterWeatherStation201508262400
63rd Street Weather Station,08/26/2015 03:00:00 AM,16.2,13.9,79.0,0.0,0.0,555.3,0.0,336.0,0.8,1.4,995.6,3.0,354.0,11.9,08/26/2015 3:00 AM,63rdStreetWeatherStation201508260300
Oak Street Weather Station,08/26/2015 03:00:00 AM,16.3,13.5,73.0,0.0,0.0,285.2,0.0,22.0,1.9,2.7,996.2,2.0,0.0,12.0,08/26/2015 3:00 AM,OakStreetWeatherStation201508260300
Foster Weather Station,08/26/2015 03:00:00 AM,14.78,,76.0,,0.0,,,303.0,0.8,1.0,995.6,0.0,,15.1,08/26/2015 3:00 AM,FosterWeatherStation201508260300
63rd Street Weather Station,08/25/2015 09:00:00 AM,17.1,12.6,60.0,0.0,0.0,555.3,0.0,344.0,5.0,6.5,993.6,163.0,355.0,11.9,08/25/2015 9:00 AM,63rdStreetWeatherStation201508250900
Foster Weather Station,08/25/2015 09:00:00 AM,16.0,,61.0,,0.0,,,299.0,2.3,2.6,993.2,195.0,,15.1,08/25/2015 9:00 AM,FosterWeatherStation201508250900
63rd Street Weather Station,08/25/2015 01:00:00 PM,16.3,13.3,72.0,0.0,0.0,555.3,0.0,71.0,1.6,2.6,994.7,401.0,355.0,11.9,08/25/2015 1:00 PM,63rdStreetWeatherStation201508251300
Foster Weather Station,08/25/2015 01:00:00 PM,18.0,,56.0,,0.0,,,270.0,2.4,2.8,993.9,1099.0,,15.1,08/25/2015 1:00 PM,FosterWeatherStation201508251300
63rd Street Weather Station,08/25/2015 03:00:00 PM,17.4,14.4,73.0,0.0,0.0,555.3,0.0,65.0,2.7,3.7,994.0,647.0,354.0,11.9,08/25/2015 3:00 PM,63rdStreetWeatherStation201508251500
Oak Street Weather Station,08/25/2015 03:00:00 PM,17.3,13.5,66.0,0.0,0.0,285.2,0.0,89.0,1.0,2.2,994.6,212.0,0.0,12.1,08/25/2015 3:00 PM,OakStreetWeatherStation201508251500
Foster Weather Station,08/25/2015 03:00:00 PM,15.67,,67.0,,0.0,,,65.0,1.0,1.3,993.9,255.0,,15.1,08/25/2015 3:00 PM,FosterWeatherStation201508251500
63rd Street Weather Station,08/25/2015 04:00:00 PM,17.5,14.4,72.0,0.0,0.0,555.3,0.0,66.0,2.9,3.7,994.0,142.0,354.0,12.0,08/25/2015 4:00 PM,63rdStreetWeatherStation201508251600
Oak Street Weather Station,08/25/2015 04:00:00 PM,17.6,13.7,65.0,0.0,0.0,285.2,0.0,105.0,0.7,1.6,994.6,173.0,0.0,12.1,08/25/2015 4:00 PM,OakStreetWeatherStation201508251600
Foster Weather Station,08/25/2015 04:00:00 PM,17.17,,64.0,,0.0,,,102.0,0.2,0.4,993.9,199.0,,15.1,08/25/2015 4:00 PM,FosterWeatherStation201508251600
63rd Street Weather Station,08/25/2015 05:00:00 PM,17.4,14.6,75.0,0.0,0.0,555.3,0.0,70.0,2.6,3.0,994.2,236.0,355.0,12.0,08/25/2015 5:00 PM,63rdStreetWeatherStation201508251700
Oak Street Weather Station,08/25/2015 05:00:00 PM,18.1,14.1,65.0,0.0,0.0,285.2,0.0,104.0,0.7,1.5,994.7,154.0,0.0,12.1,08/25/2015 5:00 PM,OakStreetWeatherStation201508251700
Foster Weather Station,08/25/2015 05:00:00 PM,16.78,,68.0,,0.0,,,70.0,1.0,1.2,993.9,133.0,,15.1,08/25/2015 5:00 PM,FosterWeatherStation201508251700
63rd Street Weather Station,08/25/2015 09:00:00 PM,17.7,15.3,78.0,0.0,0.0,555.3,0.0,66.0,2.4,3.4,995.4,2.0,354.0,11.9,08/25/2015 9:00 PM,63rdStreetWeatherStation201508252100
Oak Street Weather Station,08/25/2015 09:00:00 PM,17.0,14.4,76.0,0.0,0.0,285.2,0.0,82.0,0.0,0.9,996.0,2.0,0.0,12.1,08/25/2015 9:00 PM,OakStreetWeatherStation201508252100
Foster Weather Station,08/25/2015 09:00:00 PM,15.06,,80.0,,0.0,,,308.0,0.9,1.1,995.3,0.0,,15.1,08/25/2015 9:00 PM,FosterWeatherStation201508252100
63rd Street Weather Station,08/26/2015 05:00:00 AM,16.1,13.7,77.0,0.0,0.0,555.3,0.0,13.0,2.2,4.3,996.4,2.0,354.0,11.9,08/26/2015 5:00 AM,63rdStreetWeatherStation201508260500
Oak Street Weather Station,08/26/2015 05:00:00 AM,16.1,13.4,74.0,0.0,0.0,285.2,0.0,344.0,0.6,1.1,997.0,2.0,359.0,12.1,08/26/2015 5:00 AM,OakStreetWeatherStation201508260500
Foster Weather Station,08/26/2015 05:00:00 AM,15.28,,73.0,,0.0,,,312.0,2.2,2.4,996.3,0.0,,15.1,08/26/2015 5:00 AM,FosterWeatherStation201508260500
63rd Street Weather Station,08/25/2015 06:00:00 PM,18.1,14.9,71.0,0.0,0.0,555.3,0.0,81.0,1.4,2.5,994.3,94.0,354.0,11.9,08/25/2015 6:00 PM,63rdStreetWeatherStation201508251800
Oak Street Weather Station,08/25/2015 06:00:00 PM,17.5,14.0,69.0,0.0,0.0,285.2,0.0,84.0,0.7,1.1,994.8,69.0,0.0,12.0,08/25/2015 6:00 PM,OakStreetWeatherStation201508251800
Foster Weather Station,08/25/2015 06:00:00 PM,16.06,,73.0,,0.0,,,27.0,0.5,0.7,994.2,64.0,,15.1,08/25/2015 6:00 PM,FosterWeatherStation201508251800
63rd Street Weather Station,08/25/2015 07:00:00 PM,17.9,15.1,75.0,0.0,0.0,555.3,0.0,71.0,2.8,3.3,994.5,20.0,354.0,11.9,08/25/2015 7:00 PM,63rdStreetWeatherStation201508251900
Foster Weather Station,08/25/2015 07:00:00 PM,15.56,,76.0,,0.0,,,357.0,1.0,1.2,994.2,19.0,,15.1,08/25/2015 7:00 PM,FosterWeatherStation201508251900
Oak Street Weather Station,08/25/2015 07:00:00 PM,17.3,14.2,72.0,0.0,0.0,285.2,0.0,106.0,0.4,1.3,995.1,17.0,0.0,12.1,08/25/2015 7:00 PM,OakStreetWeatherStation201508251900
63rd Street Weather Station,08/25/2015 11:00:00 PM,17.6,15.2,78.0,0.0,0.0,555.3,0.0,66.0,0.9,1.6,995.8,2.0,355.0,11.9,08/25/2015 11:00 PM,63rdStreetWeatherStation201508252300
Oak Street Weather Station,08/25/2015 11:00:00 PM,16.9,14.3,76.0,0.0,0.0,285.2,0.0,23.0,0.3,0.5,996.3,2.0,0.0,12.0,08/25/2015 11:00 PM,OakStreetWeatherStation201508252300
Foster Weather Station,08/25/2015 11:00:00 PM,15.89,,75.0,,0.0,,,299.0,0.6,0.8,995.6,0.0,,15.1,08/25/2015 11:00 PM,FosterWeatherStation201508252300
63rd Street Weather Station,08/26/2015 06:00:00 AM,16.1,13.6,76.0,0.0,0.0,555.3,0.0,318.0,0.9,2.0,996.8,3.0,355.0,11.9,08/26/2015 6:00 AM,63rdStreetWeatherStation201508260600
Oak Street Weather Station,08/26/2015 06:00:00 AM,16.1,13.5,76.0,0.0,0.0,285.2,0.0,34.0,1.4,1.9,997.3,3.0,0.0,12.1,08/26/2015 6:00 AM,OakStreetWeatherStation201508260600
Foster Weather Station,08/26/2015 06:00:00 AM,15.39,,74.0,,0.0,,,310.0,1.3,1.7,996.6,0.0,,15.1,08/26/2015 6:00 AM,FosterWeatherStation201508260600
63rd Street Weather Station,08/26/2015 09:00:00 AM,16.2,13.9,78.0,0.0,0.0,555.3,0.0,7.0,2.8,4.6,998.6,101.0,354.0,12.0,08/26/2015 9:00 AM,63rdStreetWeatherStation201508260900
Oak Street Weather Station,08/26/2015 09:00:00 AM,15.7,13.5,79.0,0.0,0.0,285.2,0.0,19.0,1.5,2.4,999.1,105.0,0.0,12.0,08/26/2015 9:00 AM,OakStreetWeatherStation201508260900
Foster Weather Station,08/26/2015 09:00:00 AM,14.89,,78.0,,0.0,,,348.0,1.4,2.1,998.3,116.0,,15.1,08/26/2015 9:00 AM,FosterWeatherStation201508260900
63rd Street Weather Station,08/26/2015 11:00:00 AM,16.2,14.4,83.0,0.0,0.0,555.3,0.0,18.0,4.4,6.0,999.2,435.0,355.0,11.9,08/26/2015 11:00 AM,63rdStreetWeatherStation201508261100
Oak Street Weather Station,08/26/2015 11:00:00 AM,16.0,13.6,77.0,0.0,0.0,285.2,0.0,12.0,1.8,3.2,999.8,226.0,0.0,12.1,08/26/2015 11:00 AM,OakStreetWeatherStation201508261100
Foster Weather Station,08/26/2015 11:00:00 AM,15.0,,76.0,,0.0,,,354.0,1.7,2.2,999.0,227.0,,15.1,08/26/2015 11:00 AM,FosterWeatherStation201508261100
63rd Street Weather Station,08/26/2015 12:00:00 PM,16.2,14.4,83.0,0.0,0.0,555.3,0.0,12.0,3.5,5.4,999.3,299.0,355.0,12.0,08/26/2015 12:00 PM,63rdStreetWeatherStation201508261200
Oak Street Weather Station,08/26/2015 12:00:00 PM,16.3,13.7,76.0,0.0,0.0,285.2,0.0,11.0,1.6,3.3,999.6,271.0,0.0,12.1,08/26/2015 12:00 PM,OakStreetWeatherStation201508261200
Foster Weather Station,08/26/2015 12:00:00 PM,15.28,,77.0,,0.0,,,334.0,1.5,1.7,999.0,270.0,,15.1,08/26/2015 12:00 PM,FosterWeatherStation201508261200
63rd Street Weather Station,08/26/2015 02:00:00 PM,16.7,14.6,80.0,0.0,0.0,555.3,0.0,18.0,3.1,4.1,999.0,395.0,355.0,12.0,08/26/2015 2:00 PM,63rdStreetWeatherStation201508261400
Oak Street Weather Station,08/26/2015 02:00:00 PM,17.0,14.1,73.0,0.0,0.0,285.2,0.0,0.0,0.0,0.9,999.6,283.0,0.0,12.1,08/26/2015 2:00 PM,OakStreetWeatherStation201508261400
Foster Weather Station,08/26/2015 02:00:00 PM,15.56,,72.0,,0.18,,,2.0,1.8,2.3,998.6,276.0,,15.1,08/26/2015 2:00 PM,FosterWeatherStation201508261400
63rd Street Weather Station,08/26/2015 03:00:00 PM,17.4,15.1,79.0,0.0,0.0,555.3,0.0,18.0,1.8,3.2,998.9,304.0,354.0,12.0,08/26/2015 3:00 PM,63rdStreetWeatherStation201508261500
Oak Street Weather Station,08/26/2015 03:00:00 PM,16.8,14.0,74.0,0.0,0.0,285.2,0.0,20.0,1.1,2.0,999.4,265.0,0.0,12.1,08/26/2015 3:00 PM,OakStreetWeatherStation201508261500
Foster Weather Station,08/26/2015 03:00:00 PM,16.17,,71.0,,0.0,,,324.0,0.9,1.1,998.6,347.0,,15.1,08/26/2015 3:00 PM,FosterWeatherStation201508261500
63rd Street Weather Station,08/26/2015 04:00:00 PM,17.2,15.0,79.0,0.0,0.0,555.3,0.0,17.0,3.0,3.9,998.7,170.0,355.0,12.0,08/26/2015 4:00 PM,63rdStreetWeatherStation201508261600
Oak Street Weather Station,08/26/2015 04:00:00 PM,17.3,13.9,69.0,0.0,0.0,285.2,0.0,59.0,0.4,0.9,999.3,180.0,0.0,12.1,08/26/2015 4:00 PM,OakStreetWeatherStation201508261600
Foster Weather Station,08/26/2015 04:00:00 PM,16.06,,69.0,,0.0,,,18.0,1.2,1.3,998.6,189.0,,15.1,08/26/2015 4:00 PM,FosterWeatherStation201508261600
63rd Street Weather Station,08/26/2015 05:00:00 PM,17.4,14.3,72.0,0.0,0.0,555.3,0.0,61.0,1.0,2.1,998.6,126.0,355.0,11.9,08/26/2015 5:00 PM,63rdStreetWeatherStation201508261700
Oak Street Weather Station,08/26/2015 05:00:00 PM,17.6,14.0,68.0,0.0,0.0,285.2,0.0,0.0,0.0,0.6,999.1,107.0,0.0,12.0,08/26/2015 5:00 PM,OakStreetWeatherStation201508261700
Foster Weather Station,08/26/2015 05:00:00 PM,16.5,,70.0,,0.0,,,11.0,0.8,0.9,998.3,155.0,,15.1,08/26/2015 5:00 PM,FosterWeatherStation201508261700
63rd Street Weather Station,08/26/2015 06:00:00 PM,17.9,14.4,69.0,0.0,0.0,555.3,0.0,67.0,2.2,2.8,998.7,54.0,354.0,11.9,08/26/2015 6:00 PM,63rdStreetWeatherStation201508261800
Oak Street Weather Station,08/26/2015 06:00:00 PM,17.6,14.1,68.0,0.0,0.0,285.2,0.0,0.0,0.0,0.4,999.0,48.0,0.0,12.0,08/26/2015 6:00 PM,OakStreetWeatherStation201508261800
Foster Weather Station,08/26/2015 06:00:00 PM,16.5,,70.0,,0.0,,,65.0,1.2,1.4,998.3,47.0,,15.1,08/26/2015 6:00 PM,FosterWeatherStation201508261800
63rd Street Weather Station,08/26/2015 07:00:00 PM,18.0,14.5,69.0,0.0,0.0,555.3,0.0,66.0,1.8,2.6,998.6,12.0,354.0,11.9,08/26/2015 7:00 PM,63rdStreetWeatherStation201508261900
Oak Street Weather Station,08/26/2015 07:00:00 PM,17.7,14.3,69.0,0.0,0.0,285.2,0.0,50.0,0.3,0.5,999.1,13.0,0.0,12.1,08/26/2015 7:00 PM,OakStreetWeatherStation201508261900
Foster Weather Station,08/26/2015 07:00:00 PM,16.5,,72.0,,0.0,,,60.0,0.3,0.6,998.3,10.0,,15.1,08/26/2015 7:00 PM,FosterWeatherStation201508261900
63rd Street Weather Station,08/26/2015 08:00:00 PM,18.0,14.3,68.0,0.0,0.0,555.3,0.0,62.0,0.8,2.0,998.4,2.0,355.0,12.0,08/26/2015 8:00 PM,63rdStreetWeatherStation201508262000
Oak Street Weather Station,08/26/2015 08:00:00 PM,17.7,14.2,69.0,0.0,0.0,285.2,0.0,76.0,0.5,0.8,998.9,2.0,0.0,12.0,08/26/2015 8:00 PM,OakStreetWeatherStation201508262000
Foster Weather Station,08/26/2015 08:00:00 PM,16.28,,73.0,,0.0,,,135.0,0.4,0.4,998.3,0.0,,15.1,08/26/2015 8:00 PM,FosterWeatherStation201508262000
63rd Street Weather Station,08/26/2015 09:00:00 PM,18.2,14.7,69.0,0.0,0.0,555.3,0.0,60.0,1.1,1.7,999.0,2.0,354.0,11.9,08/26/2015 9:00 PM,63rdStreetWeatherStation201508262100
Oak Street Weather Station,08/26/2015 09:00:00 PM,18.1,14.5,68.0,0.0,0.0,285.2,0.0,0.0,0.0,0.0,999.4,2.0,0.0,12.1,08/26/2015 9:00 PM,OakStreetWeatherStation201508262100
Foster Weather Station,08/26/2015 09:00:00 PM,16.89,,68.0,,0.0,,,25.0,0.4,0.4,998.6,0.0,,15.1,08/26/2015 9:00 PM,FosterWeatherStation201508262100
63rd Street Weather Station,08/26/2015 10:00:00 PM,18.4,14.8,69.0,0.0,0.0,555.3,0.0,56.0,1.8,3.5,999.2,2.0,355.0,11.9,08/26/2015 10:00 PM,63rdStreetWeatherStation201508262200
Foster Weather Station,08/26/2015 10:00:00 PM,16.67,,70.0,,0.0,,,343.0,0.8,0.9,999.0,0.0,,15.1,08/26/2015 10:00 PM,FosterWeatherStation201508262200
63rd Street Weather Station,08/26/2015 11:00:00 PM,18.3,14.9,70.0,0.0,0.0,555.3,0.0,31.0,1.7,3.7,999.1,2.0,355.0,11.9,08/26/2015 11:00 PM,63rdStreetWeatherStation201508262300
Foster Weather Station,08/26/2015 11:00:00 PM,15.67,,74.0,,0.0,,,282.0,0.4,0.6,999.0,0.0,,15.1,08/26/2015 11:00 PM,FosterWeatherStation201508262300
Oak Street Weather Station,08/26/2015 10:00:00 PM,18.0,14.4,68.0,0.0,0.0,285.2,0.0,24.0,0.4,0.8,999.7,2.0,0.0,12.0,08/26/2015 10:00 PM,OakStreetWeatherStation201508262200
63rd Street Weather Station,08/27/2015 12:00:00 AM,17.5,14.4,72.0,0.0,0.0,555.3,0.0,0.0,0.0,0.4,999.0,2.0,355.0,11.9,08/27/2015 12:00 AM,63rdStreetWeatherStation201508272400
Foster Weather Station,08/27/2015 12:00:00 AM,16.06,,68.0,,0.0,,,320.0,0.9,1.0,998.6,0.0,,15.1,08/27/2015 12:00 AM,FosterWeatherStation201508272400
63rd Street Weather Station,08/27/2015 01:00:00 AM,17.3,14.2,71.0,0.0,0.0,555.3,0.0,296.0,0.6,0.8,998.8,2.0,353.0,11.9,08/27/2015 1:00 AM,63rdStreetWeatherStation201508270100
Foster Weather Station,08/27/2015 01:00:00 AM,16.17,,69.0,,0.0,,,247.0,0.9,1.1,998.6,0.0,,15.1,08/27/2015 1:00 AM,FosterWeatherStation201508270100
Oak Street Weather Station,08/27/2015 12:00:00 AM,17.6,13.9,68.0,0.0,0.0,285.2,0.0,18.0,0.4,0.4,999.3,2.0,0.0,12.1,08/27/2015 12:00 AM,OakStreetWeatherStation201508272400
63rd Street Weather Station,08/27/2015 02:00:00 AM,16.6,13.8,74.0,0.0,0.0,555.3,0.0,299.0,0.9,1.3,998.4,2.0,354.0,11.9,08/27/2015 2:00 AM,63rdStreetWeatherStation201508270200
Oak Street Weather Station,08/27/2015 02:00:00 AM,17.5,13.7,66.0,0.0,0.0,285.2,0.0,298.0,0.4,0.7,998.8,2.0,0.0,12.2,08/27/2015 2:00 AM,OakStreetWeatherStation201508270200
63rd Street Weather Station,08/27/2015 03:00:00 AM,15.3,13.6,84.0,0.0,0.0,555.3,0.0,271.0,1.2,1.4,998.7,3.0,355.0,12.0,08/27/2015 3:00 AM,63rdStreetWeatherStation201508270300
Oak Street Weather Station,08/27/2015 03:00:00 AM,17.2,13.9,70.0,0.0,0.0,285.2,0.0,0.0,0.0,0.6,999.2,2.0,0.0,12.0,08/27/2015 3:00 AM,OakStreetWeatherStation201508270300
Foster Weather Station,08/27/2015 03:00:00 AM,15.56,,73.0,,0.0,,,274.0,1.6,1.7,998.3,0.0,,15.1,08/27/2015 3:00 AM,FosterWeatherStation201508270300
63rd Street Weather Station,08/27/2015 04:00:00 AM,15.5,13.6,82.0,0.0,0.0,555.3,0.0,279.0,1.8,2.4,999.0,3.0,354.0,11.9,08/27/2015 4:00 AM,63rdStreetWeatherStation201508270400
Oak Street Weather Station,08/27/2015 04:00:00 AM,16.7,13.8,73.0,0.0,0.0,285.2,0.0,322.0,0.5,1.0,999.4,2.0,0.0,12.0,08/27/2015 4:00 AM,OakStreetWeatherStation201508270400
Foster Weather Station,08/27/2015 04:00:00 AM,14.89,,76.0,,0.0,,,264.0,1.4,1.7,998.6,1.0,,15.1,08/27/2015 4:00 AM,FosterWeatherStation201508270400
63rd Street Weather Station,08/27/2015 05:00:00 AM,15.3,13.6,84.0,0.0,0.0,555.3,0.0,268.0,1.3,1.8,998.8,3.0,354.0,11.9,08/27/2015 5:00 AM,63rdStreetWeatherStation201508270500
Oak Street Weather Station,08/27/2015 05:00:00 AM,16.7,13.8,73.0,0.0,0.0,285.2,0.0,0.0,0.0,0.3,999.3,2.0,0.0,12.0,08/27/2015 5:00 AM,OakStreetWeatherStation201508270500
Foster Weather Station,08/27/2015 05:00:00 AM,14.56,,78.0,,0.0,,,262.0,0.8,0.9,998.6,0.0,,15.1,08/27/2015 5:00 AM,FosterWeatherStation201508270500
63rd Street Weather Station,08/27/2015 06:00:00 AM,15.7,14.0,83.0,0.0,0.0,555.3,0.0,265.0,1.6,2.3,999.7,3.0,355.0,11.9,08/27/2015 6:00 AM,63rdStreetWeatherStation201508270600
Oak Street Weather Station,08/27/2015 06:00:00 AM,16.9,13.9,72.0,0.0,0.0,285.2,0.0,278.0,0.9,1.6,1000.0,2.0,0.0,12.0,08/27/2015 6:00 AM,OakStreetWeatherStation201508270600
Foster Weather Station,08/27/2015 06:00:00 AM,15.0,,76.0,,0.0,,,274.0,1.5,1.7,999.3,0.0,,15.1,08/27/2015 6:00 AM,FosterWeatherStation201508270600
63rd Street Weather Station,08/27/2015 07:00:00 AM,16.0,14.0,81.0,0.0,0.0,555.3,0.0,260.0,2.2,3.2,1000.5,28.0,354.0,11.9,08/27/2015 7:00 AM,63rdStreetWeatherStation201508270700
Oak Street Weather Station,08/27/2015 07:00:00 AM,16.7,13.7,73.0,0.0,0.0,285.2,0.0,266.0,0.9,2.2,1000.9,24.0,356.0,12.1,08/27/2015 7:00 AM,OakStreetWeatherStation201508270700
Foster Weather Station,08/27/2015 07:00:00 AM,15.39,,74.0,,0.0,,,269.0,2.8,3.0,1000.0,24.0,,15.1,08/27/2015 7:00 AM,FosterWeatherStation201508270700
63rd Street Weather Station,08/27/2015 08:00:00 AM,16.6,14.2,77.0,0.0,0.0,555.3,0.0,268.0,1.9,3.5,1000.8,83.0,354.0,11.9,08/27/2015 8:00 AM,63rdStreetWeatherStation201508270800
Oak Street Weather Station,08/27/2015 08:00:00 AM,17.2,13.9,70.0,0.0,0.0,285.2,0.0,323.0,0.5,1.3,1001.1,79.0,0.0,12.0,08/27/2015 8:00 AM,OakStreetWeatherStation201508270800
Foster Weather Station,08/27/2015 08:00:00 AM,15.89,,72.0,,0.0,,,276.0,2.3,2.5,1000.7,90.0,,15.1,08/27/2015 8:00 AM,FosterWeatherStation201508270800
63rd Street Weather Station,08/27/2015 09:00:00 AM,17.9,14.7,71.0,0.0,0.0,555.3,0.0,0.0,0.0,0.8,1000.2,265.0,355.0,11.9,08/27/2015 9:00 AM,63rdStreetWeatherStation201508270900
Oak Street Weather Station,08/27/2015 09:00:00 AM,18.4,14.4,66.0,0.0,0.0,285.2,0.0,309.0,0.8,1.8,1000.7,196.0,0.0,12.2,08/27/2015 9:00 AM,OakStreetWeatherStation201508270900
Foster Weather Station,08/27/2015 09:00:00 AM,17.17,,67.0,,0.0,,,232.0,1.6,2.1,1000.0,213.0,,15.1,08/27/2015 9:00 AM,FosterWeatherStation201508270900
63rd Street Weather Station,08/27/2015 10:00:00 AM,18.3,15.0,71.0,0.0,0.0,555.3,0.0,107.0,0.5,0.8,1000.1,271.0,354.0,11.9,08/27/2015 10:00 AM,63rdStreetWeatherStation201508271000
Oak Street Weather Station,08/27/2015 10:00:00 AM,17.2,14.5,75.0,0.0,0.0,285.2,0.0,97.0,0.7,1.3,1000.4,309.0,0.0,12.0,08/27/2015 10:00 AM,OakStreetWeatherStation201508271000
Foster Weather Station,08/27/2015 10:00:00 AM,18.0,,69.0,,0.0,,,184.0,0.2,0.4,1000.0,291.0,,15.1,08/27/2015 10:00 AM,FosterWeatherStation201508271000
63rd Street Weather Station,08/27/2015 11:00:00 AM,18.6,15.1,69.0,0.0,0.0,555.3,0.0,62.0,1.2,2.0,999.9,394.0,355.0,12.0,08/27/2015 11:00 AM,63rdStreetWeatherStation201508271100
Oak Street Weather Station,08/27/2015 11:00:00 AM,17.7,14.8,74.0,0.0,0.0,285.2,0.0,51.0,1.1,1.5,1000.3,347.0,0.0,12.1,08/27/2015 11:00 AM,OakStreetWeatherStation201508271100
Foster Weather Station,08/27/2015 11:00:00 AM,17.56,,68.0,,0.0,,,115.0,0.8,0.9,999.7,421.0,,15.1,08/27/2015 11:00 AM,FosterWeatherStation201508271100
63rd Street Weather Station,08/27/2015 12:00:00 PM,18.8,15.1,68.0,0.0,0.0,555.3,0.0,20.0,1.1,1.7,999.7,407.0,355.0,11.9,08/27/2015 12:00 PM,63rdStreetWeatherStation201508271200
Oak Street Weather Station,08/27/2015 12:00:00 PM,18.9,15.0,67.0,0.0,0.0,285.2,0.0,60.0,1.0,1.5,1000.2,369.0,0.0,12.1,08/27/2015 12:00 PM,OakStreetWeatherStation201508271200
Foster Weather Station,08/27/2015 12:00:00 PM,17.78,,67.0,,0.0,,,51.0,1.0,1.2,999.7,467.0,,15.1,08/27/2015 12:00 PM,FosterWeatherStation201508271200
63rd Street Weather Station,08/27/2015 03:00:00 PM,20.5,16.7,69.0,0.0,0.0,555.3,0.0,82.0,2.3,3.8,998.7,643.0,354.0,11.9,08/27/2015 3:00 PM,63rdStreetWeatherStation201508271500
Oak Street Weather Station,08/27/2015 03:00:00 PM,19.2,15.8,71.0,0.0,0.0,285.2,0.0,93.0,1.0,1.9,999.1,603.0,359.0,12.1,08/27/2015 3:00 PM,OakStreetWeatherStation201508271500
Foster Weather Station,08/27/2015 02:00:00 PM,19.39,,63.0,,0.0,,,77.0,0.6,0.8,999.3,709.0,,15.1,08/27/2015 2:00 PM,FosterWeatherStation201508271400
63rd Street Weather Station,08/27/2015 04:00:00 PM,20.5,16.6,68.0,0.0,0.0,555.3,0.0,81.0,2.5,4.1,998.3,512.0,354.0,12.0,08/27/2015 4:00 PM,63rdStreetWeatherStation201508271600
Oak Street Weather Station,08/27/2015 04:00:00 PM,20.0,16.0,66.0,0.0,0.0,285.2,0.0,119.0,1.2,2.2,998.8,451.0,359.0,12.1,08/27/2015 4:00 PM,OakStreetWeatherStation201508271600
